COUNTRY,Country,SEX,Gender,EDUCATION_FIELD,Field,MOBILITY,International mobility,EDUCATION_LEV,Education level,YEAR,Year,Value,Flag Codes,Flags
USA,United States,M,Male,F10,Services,MOB,Mobile including homecoming nationals,ISCED11_7,Master’s or equivalent level,2019,2019,,k,Data included in another category
LUX,Luxembourg,M,Male,F09,Health and welfare,_T,Total,ISCED11_7,Master’s or equivalent level,2019,2019,55.5,,
IRL,Ireland,F,Female,F02,Arts and humanities,MOB,Mobile including homecoming nationals,ISCED11_6,Bachelor’s or equivalent level,2019,2019,1106,,
COL,Colombia,F,Female,F07,"Engineering, manufacturing and construction",MOB_HOME,Homecoming nationals,ISCED11_7,Master’s or equivalent level,2019,2019,,o,Missing value
AUT,Austria,M,Male,F04,"Business, administration and law",_T,Total,ISCED11_8,Doctoral or equivalent level,2019,2019,1707.877,,
USA,United States,F,Female,F09,Health and welfare,MOB_HOME,Homecoming nationals,ISCED11_6,Bachelor’s or equivalent level,2019,2019,,o,Missing value
DNK,Denmark,M,Male,F05,"Natural sciences, mathematics and statistics",_T,Total,ISCED11_6,Bachelor’s or equivalent level,2019,2019,4321,,
NOR,Norway,M,Male,F02,Arts and humanities,MOB,Mobile including homecoming nationals,ISCED11_7,Master’s or equivalent level,2019,2019,298,,
BEL,Belgium,F,Female,F09,Health and welfare,MOB,Mobile including homecoming nationals,ISCED11_5,Short-cycle tertiary education,2019,2019,805,,
NOR,Norway,M,Male,F09,Health and welfare,MOB,Mobile including homecoming nationals,ISCED11_6,Bachelor’s or equivalent level,2019,2019,137,,
SVN,Slovenia,F,Female,F08,"Agriculture, forestry, fisheries and veterinary",MOB,Mobile including homecoming nationals,ISCED11_6,Bachelor’s or equivalent level,2019,2019,19,,
KOR,Korea,M,Male,F10,Services,MOB_HOME,Homecoming nationals,ISCED11_7,Master’s or equivalent level,2019,2019,,o,Missing value
LTU,Lithuania,M,Male,F10,Services,_T,Total,ISCED11_5,Short-cycle tertiary education,2019,2019,,m,Missing value; data cannot exist
BRA,Brazil,M,Male,F04,"Business, administration and law",_T,Total,ISCED11_5,Short-cycle tertiary education,2019,2019,104,,
LVA,Latvia,F,Female,F07,"Engineering, manufacturing and construction",_T,Total,ISCED11_6,Bachelor’s or equivalent level,2019,2019,1801,,
NZL,New Zealand,M,Male,F02,Arts and humanities,_T,Total,ISCED11_6,Bachelor’s or equivalent level,2019,2019,8622.835,,
AUS,Australia,F,Female,F08,"Agriculture, forestry, fisheries and veterinary",_T,Total,ISCED11_6,Bachelor’s or equivalent level,2019,2019,5498.554,,
AUT,Austria,F,Female,F05,"Natural sciences, mathematics and statistics",MOB_HOME,Homecoming nationals,ISCED11_8,Doctoral or equivalent level,2019,2019,24.5,,
PRT,Portugal,F,Female,F01,Education,MOB_HOME,Homecoming nationals,ISCED11_6,Bachelor’s or equivalent level,2019,2019,12,,
MEX,Mexico,F,Female,F01,Education,MOB,Mobile including homecoming nationals,ISCED11_8,Doctoral or equivalent level,2019,2019,,k,Data included in another category
SVK,Slovak Republic,F,Female,F04,"Business, administration and law",MOB,Mobile including homecoming nationals,ISCED11_5,Short-cycle tertiary education,2019,2019,0,,
LUX,Luxembourg,M,Male,F05,"Natural sciences, mathematics and statistics",MOB_HOME,Homecoming nationals,ISCED11_7,Master’s or equivalent level,2019,2019,3,,
AUT,Austria,F,Female,F03,"Social sciences, journalism and information",_T,Total,ISCED11_6,Bachelor’s or equivalent level,2019,2019,13141.588,,
LUX,Luxembourg,M,Male,F07,"Engineering, manufacturing and construction",MOB_HOME,Homecoming nationals,ISCED11_8,Doctoral or equivalent level,2019,2019,4,,
GRC,Greece,F,Female,F06,Information and Communication Technologies (ICTs),MOB_HOME,Homecoming nationals,ISCED11_8,Doctoral or equivalent level,2019,2019,0,,
GBR,United Kingdom,M,Male,F08,"Agriculture, forestry, fisheries and veterinary",MOB,Mobile including homecoming nationals,ISCED11_6,Bachelor’s or equivalent level,2019,2019,540.84,,
CAN,Canada,M,Male,F07,"Engineering, manufacturing and construction",_T,Total,ISCED11_5,Short-cycle tertiary education,2019,2019,56121,,
FRA,France,M,Male,F09,Health and welfare,_T,Total,ISCED11_7,Master’s or equivalent level,2019,2019,81917,,
JPN,Japan,F,Female,F04,"Business, administration and law",MOB_HOME,Homecoming nationals,ISCED11_8,Doctoral or equivalent level,2019,2019,,o,Missing value
KOR,Korea,M,Male,F03,"Social sciences, journalism and information",MOB,Mobile including homecoming nationals,ISCED11_6,Bachelor’s or equivalent level,2019,2019,3082,,
CAN,Canada,F,Female,F01,Education,_T,Total,ISCED11_7,Master’s or equivalent level,2019,2019,11949,,
ITA,Italy,M,Male,F06,Information and Communication Technologies (ICTs),MOB_HOME,Homecoming nationals,ISCED11_7,Master’s or equivalent level,2019,2019,,m,Missing value; data cannot exist
FRA,France,F,Female,F10,Services,_T,Total,ISCED11_5,Short-cycle tertiary education,2019,2019,107933,,
ISL,Iceland,F,Female,F05,"Natural sciences, mathematics and statistics",MOB_HOME,Homecoming nationals,ISCED11_6,Bachelor’s or equivalent level,2019,2019,6,,
DNK,Denmark,M,Male,F08,"Agriculture, forestry, fisheries and veterinary",MOB_HOME,Homecoming nationals,ISCED11_5,Short-cycle tertiary education,2019,2019,1,,
ESP,Spain,M,Male,F02,Arts and humanities,_T,Total,ISCED11_8,Doctoral or equivalent level,2019,2019,6684,,
ESP,Spain,F,Female,F10,Services,MOB,Mobile including homecoming nationals,ISCED11_6,Bachelor’s or equivalent level,2019,2019,414,,
ISR,Israel,M,Male,F08,"Agriculture, forestry, fisheries and veterinary",MOB_HOME,Homecoming nationals,ISCED11_8,Doctoral or equivalent level,2019,2019,1,,
ITA,Italy,M,Male,F07,"Engineering, manufacturing and construction",_T,Total,ISCED11_7,Master’s or equivalent level,2019,2019,68967,,
LTU,Lithuania,F,Female,F03,"Social sciences, journalism and information",_T,Total,ISCED11_6,Bachelor’s or equivalent level,2019,2019,5060,,
GBR,United Kingdom,F,Female,F05,"Natural sciences, mathematics and statistics",MOB_HOME,Homecoming nationals,ISCED11_7,Master’s or equivalent level,2019,2019,211.15,,
CAN,Canada,M,Male,F10,Services,MOB_HOME,Homecoming nationals,ISCED11_8,Doctoral or equivalent level,2019,2019,,o,Missing value
EST,Estonia,F,Female,F09,Health and welfare,MOB_HOME,Homecoming nationals,ISCED11_5,Short-cycle tertiary education,2019,2019,,m,Missing value; data cannot exist
NZL,New Zealand,F,Female,F06,Information and Communication Technologies (ICTs),MOB_HOME,Homecoming nationals,ISCED11_8,Doctoral or equivalent level,2019,2019,,m,Missing value; data cannot exist
SVN,Slovenia,M,Male,F03,"Social sciences, journalism and information",MOB,Mobile including homecoming nationals,ISCED11_6,Bachelor’s or equivalent level,2019,2019,163.5,,
SWE,Sweden,M,Male,F07,"Engineering, manufacturing and construction",MOB_HOME,Homecoming nationals,ISCED11_5,Short-cycle tertiary education,2019,2019,,k,Data included in another category
DEU,Germany,M,Male,F07,"Engineering, manufacturing and construction",MOB_HOME,Homecoming nationals,ISCED11_5,Short-cycle tertiary education,2019,2019,0,,
SVN,Slovenia,F,Female,F07,"Engineering, manufacturing and construction",MOB,Mobile including homecoming nationals,ISCED11_6,Bachelor’s or equivalent level,2019,2019,145,,
NZL,New Zealand,F,Female,F10,Services,MOB,Mobile including homecoming nationals,ISCED11_7,Master’s or equivalent level,2019,2019,58.968,,
LVA,Latvia,F,Female,F03,"Social sciences, journalism and information",MOB_HOME,Homecoming nationals,ISCED11_7,Master’s or equivalent level,2019,2019,,o,Missing value
FIN,Finland,F,Female,F01,Education,MOB,Mobile including homecoming nationals,ISCED11_5,Short-cycle tertiary education,2019,2019,,m,Missing value; data cannot exist
KOR,Korea,M,Male,F03,"Social sciences, journalism and information",_T,Total,ISCED11_7,Master’s or equivalent level,2019,2019,6927,,
MEX,Mexico,M,Male,F01,Education,MOB,Mobile including homecoming nationals,ISCED11_6,Bachelor’s or equivalent level,2019,2019,,k,Data included in another category
GBR,United Kingdom,F,Female,F10,Services,MOB_HOME,Homecoming nationals,ISCED11_8,Doctoral or equivalent level,2019,2019,0,,
ESP,Spain,F,Female,F07,"Engineering, manufacturing and construction",MOB,Mobile including homecoming nationals,ISCED11_8,Doctoral or equivalent level,2019,2019,838,,
SVN,Slovenia,F,Female,F06,Information and Communication Technologies (ICTs),MOB,Mobile including homecoming nationals,ISCED11_6,Bachelor’s or equivalent level,2019,2019,79,,
ESP,Spain,F,Female,F04,"Business, administration and law",MOB_HOME,Homecoming nationals,ISCED11_8,Doctoral or equivalent level,2019,2019,20,,
EST,Estonia,M,Male,F04,"Business, administration and law",_T,Total,ISCED11_6,Bachelor’s or equivalent level,2019,2019,2612.833,,
LUX,Luxembourg,M,Male,F05,"Natural sciences, mathematics and statistics",MOB,Mobile including homecoming nationals,ISCED11_5,Short-cycle tertiary education,2019,2019,0,,
NLD,Netherlands,M,Male,F05,"Natural sciences, mathematics and statistics",MOB,Mobile including homecoming nationals,ISCED11_8,Doctoral or equivalent level,2019,2019,,o,Missing value
AUT,Austria,F,Female,F06,Information and Communication Technologies (ICTs),MOB_HOME,Homecoming nationals,ISCED11_7,Master’s or equivalent level,2019,2019,24.75,,
LTU,Lithuania,M,Male,F05,"Natural sciences, mathematics and statistics",MOB_HOME,Homecoming nationals,ISCED11_7,Master’s or equivalent level,2019,2019,3,,
ISL,Iceland,M,Male,F07,"Engineering, manufacturing and construction",_T,Total,ISCED11_7,Master’s or equivalent level,2019,2019,156,,
HUN,Hungary,M,Male,F10,Services,MOB,Mobile including homecoming nationals,ISCED11_8,Doctoral or equivalent level,2019,2019,19,,
DNK,Denmark,F,Female,F10,Services,MOB,Mobile including homecoming nationals,ISCED11_7,Master’s or equivalent level,2019,2019,106,,
POL,Poland,M,Male,F02,Arts and humanities,_T,Total,ISCED11_8,Doctoral or equivalent level,2019,2019,3797,,
CAN,Canada,M,Male,F01,Education,MOB_HOME,Homecoming nationals,ISCED11_6,Bachelor’s or equivalent level,2019,2019,,o,Missing value
CHE,Switzerland,F,Female,F07,"Engineering, manufacturing and construction",MOB,Mobile including homecoming nationals,ISCED11_8,Doctoral or equivalent level,2019,2019,785,,
MEX,Mexico,M,Male,F10,Services,MOB,Mobile including homecoming nationals,ISCED11_8,Doctoral or equivalent level,2019,2019,,k,Data included in another category
NLD,Netherlands,F,Female,F05,"Natural sciences, mathematics and statistics",_T,Total,ISCED11_8,Doctoral or equivalent level,2019,2019,,o,Missing value
ESP,Spain,F,Female,F04,"Business, administration and law",MOB_HOME,Homecoming nationals,ISCED11_5,Short-cycle tertiary education,2019,2019,,m,Missing value; data cannot exist
SVN,Slovenia,F,Female,F01,Education,MOB,Mobile including homecoming nationals,ISCED11_6,Bachelor’s or equivalent level,2019,2019,99,,
AUT,Austria,M,Male,F04,"Business, administration and law",MOB_HOME,Homecoming nationals,ISCED11_8,Doctoral or equivalent level,2019,2019,42.295,,
ISR,Israel,M,Male,F06,Information and Communication Technologies (ICTs),MOB_HOME,Homecoming nationals,ISCED11_7,Master’s or equivalent level,2019,2019,2,,
CHL,Chile,F,Female,F08,"Agriculture, forestry, fisheries and veterinary",MOB_HOME,Homecoming nationals,ISCED11_7,Master’s or equivalent level,2019,2019,,k,Data included in another category
NLD,Netherlands,M,Male,F07,"Engineering, manufacturing and construction",_T,Total,ISCED11_8,Doctoral or equivalent level,2019,2019,,o,Missing value
ITA,Italy,F,Female,F02,Arts and humanities,MOB,Mobile including homecoming nationals,ISCED11_7,Master’s or equivalent level,2019,2019,4375,,
ISL,Iceland,M,Male,F09,Health and welfare,MOB,Mobile including homecoming nationals,ISCED11_6,Bachelor’s or equivalent level,2019,2019,4,,
ISR,Israel,F,Female,F07,"Engineering, manufacturing and construction",_T,Total,ISCED11_8,Doctoral or equivalent level,2019,2019,398,,
LUX,Luxembourg,F,Female,F07,"Engineering, manufacturing and construction",MOB_HOME,Homecoming nationals,ISCED11_7,Master’s or equivalent level,2019,2019,1,,
IRL,Ireland,M,Male,F06,Information and Communication Technologies (ICTs),MOB_HOME,Homecoming nationals,ISCED11_8,Doctoral or equivalent level,2019,2019,,o,Missing value
BRA,Brazil,M,Male,F07,"Engineering, manufacturing and construction",_T,Total,ISCED11_6,Bachelor’s or equivalent level,2019,2019,716606,,
COL,Colombia,M,Male,F10,Services,MOB,Mobile including homecoming nationals,ISCED11_6,Bachelor’s or equivalent level,2019,2019,31,,
CAN,Canada,F,Female,F06,Information and Communication Technologies (ICTs),_T,Total,ISCED11_8,Doctoral or equivalent level,2019,2019,480,,
PRT,Portugal,M,Male,F01,Education,MOB_HOME,Homecoming nationals,ISCED11_5,Short-cycle tertiary education,2019,2019,0,,
AUS,Australia,M,Male,F02,Arts and humanities,MOB,Mobile including homecoming nationals,ISCED11_7,Master’s or equivalent level,2019,2019,1508.669,,
LUX,Luxembourg,M,Male,F10,Services,MOB,Mobile including homecoming nationals,ISCED11_8,Doctoral or equivalent level,2019,2019,0,,
ESP,Spain,F,Female,F06,Information and Communication Technologies (ICTs),MOB_HOME,Homecoming nationals,ISCED11_7,Master’s or equivalent level,2019,2019,3,,
TUR,Turkey,M,Male,F06,Information and Communication Technologies (ICTs),_T,Total,ISCED11_6,Bachelor’s or equivalent level,2019,2019,6666,,
NOR,Norway,F,Female,F06,Information and Communication Technologies (ICTs),_T,Total,ISCED11_7,Master’s or equivalent level,2019,2019,685,,
CAN,Canada,F,Female,F02,Arts and humanities,_T,Total,ISCED11_8,Doctoral or equivalent level,2019,2019,3333,,
USA,United States,F,Female,F10,Services,MOB,Mobile including homecoming nationals,ISCED11_6,Bachelor’s or equivalent level,2019,2019,,k,Data included in another category
DEU,Germany,M,Male,F02,Arts and humanities,_T,Total,ISCED11_6,Bachelor’s or equivalent level,2019,2019,68479,,
ESP,Spain,M,Male,F05,"Natural sciences, mathematics and statistics",MOB,Mobile including homecoming nationals,ISCED11_8,Doctoral or equivalent level,2019,2019,1138,,
JPN,Japan,F,Female,F07,"Engineering, manufacturing and construction",MOB_HOME,Homecoming nationals,ISCED11_7,Master’s or equivalent level,2019,2019,,o,Missing value
AUS,Australia,M,Male,F03,"Social sciences, journalism and information",MOB_HOME,Homecoming nationals,ISCED11_6,Bachelor’s or equivalent level,2019,2019,,m,Missing value; data cannot exist
IRL,Ireland,M,Male,F09,Health and welfare,MOB,Mobile including homecoming nationals,ISCED11_5,Short-cycle tertiary education,2019,2019,108,,
LVA,Latvia,M,Male,F04,"Business, administration and law",MOB_HOME,Homecoming nationals,ISCED11_8,Doctoral or equivalent level,2019,2019,,o,Missing value
CAN,Canada,M,Male,F02,Arts and humanities,_T,Total,ISCED11_6,Bachelor’s or equivalent level,2019,2019,46725,,
LVA,Latvia,M,Male,F08,"Agriculture, forestry, fisheries and veterinary",MOB_HOME,Homecoming nationals,ISCED11_8,Doctoral or equivalent level,2019,2019,,o,Missing value
DEU,Germany,M,Male,F07,"Engineering, manufacturing and construction",_T,Total,ISCED11_5,Short-cycle tertiary education,2019,2019,1967,,
LUX,Luxembourg,M,Male,F06,Information and Communication Technologies (ICTs),MOB_HOME,Homecoming nationals,ISCED11_5,Short-cycle tertiary education,2019,2019,0,,
NLD,Netherlands,M,Male,F10,Services,MOB,Mobile including homecoming nationals,ISCED11_8,Doctoral or equivalent level,2019,2019,,o,Missing value
CHL,Chile,F,Female,F10,Services,MOB,Mobile including homecoming nationals,ISCED11_6,Bachelor’s or equivalent level,2019,2019,85.5,,
CZE,Czech Republic,M,Male,F10,Services,MOB,Mobile including homecoming nationals,ISCED11_6,Bachelor’s or equivalent level,2019,2019,581,,
ESP,Spain,M,Male,F02,Arts and humanities,MOB,Mobile including homecoming nationals,ISCED11_6,Bachelor’s or equivalent level,2019,2019,568,,
LTU,Lithuania,F,Female,F07,"Engineering, manufacturing and construction",_T,Total,ISCED11_5,Short-cycle tertiary education,2019,2019,,m,Missing value; data cannot exist
CHL,Chile,F,Female,F05,"Natural sciences, mathematics and statistics",MOB_HOME,Homecoming nationals,ISCED11_8,Doctoral or equivalent level,2019,2019,,k,Data included in another category
AUS,Australia,F,Female,F02,Arts and humanities,_T,Total,ISCED11_5,Short-cycle tertiary education,2019,2019,23787,,
CHE,Switzerland,F,Female,F06,Information and Communication Technologies (ICTs),MOB_HOME,Homecoming nationals,ISCED11_6,Bachelor’s or equivalent level,2019,2019,15,,
DNK,Denmark,F,Female,F04,"Business, administration and law",MOB,Mobile including homecoming nationals,ISCED11_6,Bachelor’s or equivalent level,2019,2019,1926,,
MEX,Mexico,M,Male,F02,Arts and humanities,_T,Total,ISCED11_8,Doctoral or equivalent level,2019,2019,1322,,
CHE,Switzerland,M,Male,F02,Arts and humanities,_T,Total,ISCED11_8,Doctoral or equivalent level,2019,2019,1504,,
SVN,Slovenia,M,Male,F07,"Engineering, manufacturing and construction",MOB_HOME,Homecoming nationals,ISCED11_5,Short-cycle tertiary education,2019,2019,10,,
BEL,Belgium,F,Female,F03,"Social sciences, journalism and information",MOB,Mobile including homecoming nationals,ISCED11_5,Short-cycle tertiary education,2019,2019,99,,
MEX,Mexico,F,Female,F04,"Business, administration and law",MOB_HOME,Homecoming nationals,ISCED11_7,Master’s or equivalent level,2019,2019,,o,Missing value
NLD,Netherlands,F,Female,F07,"Engineering, manufacturing and construction",MOB_HOME,Homecoming nationals,ISCED11_7,Master’s or equivalent level,2019,2019,107,,
POL,Poland,M,Male,F03,"Social sciences, journalism and information",MOB,Mobile including homecoming nationals,ISCED11_8,Doctoral or equivalent level,2019,2019,82,,
LUX,Luxembourg,F,Female,F02,Arts and humanities,MOB_HOME,Homecoming nationals,ISCED11_8,Doctoral or equivalent level,2019,2019,0,,
GRC,Greece,M,Male,F03,"Social sciences, journalism and information",_T,Total,ISCED11_5,Short-cycle tertiary education,2019,2019,,m,Missing value; data cannot exist
